Judul;Penjabaran Anggaran Pendapatan dan Belanja Daerah;;
Daerah;Kota Yogyakarta;;
Tahun;2014;;
Kode Organisasi;1.01.01;;
Nama Organisasi;Dinas Pendidikan ;;
Kolom;4;;
KODE REKENING ;URAIAN ;ANGGARAN ;PENJELASAN
1.01.1.01.01.011.02.5.2.2.07 ;Belanja Sewa Rumah/Gedung/Gudang/Parkir ;72250000;
1.01.1.01.01.011.02.5.2.2.07.03 ;Belanja Sewa Ruang Rapat/Pertemuan ;72250000;
1.01.1.01.01.011.02.5.2.2.10 ;Belanja Sewa Perlengkapan dan Peralatan Kantor ;4950000;
1.01.1.01.01.011.02.5.2.2.10.02 ;Belanja Sewa Komputer Dan Printer ;4950000;
1.01.1.01.01.011.02.5.2.2.11 ;Belanja Makanan Dan Minuman ;90468000;
1.01.1.01.01.011.02.5.2.2.11.02 ;Belanja Makanan Dan Minuman Rapat ;90468000;
1.01.1.01.01.011.02.5.2.2.15 ;Belanja Perjalanan Dinas ;90000000;
1.01.1.01.01.011.02.5.2.2.15.02 ;Belanja Perjalanan Dinas Luar Daerah ;90000000;
1.01.1.01.01.011.02.5.2.2.33 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;990150000;
1.01.1.01.01.011.02.5.2.2.33.01 ;Belanja Jasa Tenaga Ahli/Instruktur/Narasumber/Moderator ;990150000;
1.01.1.01.01.011.02.5.2.2.34 ;Belanja Uang Untuk Diberikan Kepada Pihak Ketiga/Masyarakat ;72850000;
1.01.1.01.01.011.02.5.2.2.34.02 ;Belanja Uang Untuk Diberikan Kepada Masyarakat ;72850000;
1.01.1.01.01.011.03.5.2.1 ;BELANJA PEGAWAI ;40300000;
1.01.1.01.01.011.03.5.2.1.01 ;Honorarium PNS ;40300000;
1.01.1.01.01.011.03.5.2.1.01.01 ;Honorarium Panitia Pelaksana Kegiatan ;40300000;
1.01.1.01.01.011.03.5.2.2 ;BELANJA BARANG DAN JASA ;580956500;
1.01.1.01.01.011.03.5.2.2.01 ;Belanja Bahan Pakai Habis ;2220000;
1.01.1.01.01.011.03.5.2.2.01.01 ;Belanja  Alat Tulis Kantor ;2220000;
1.01.1.01.01.011.03.5.2.2.02 ;Belanja Bahan/Material ;65500000;
1.01.1.01.01.011.03.5.2.2.02.09 ;Belanja Hadiah/Trophy ;65500000;
1.01.1.01.01.011.03.5.2.2.03 ;Belanja Jasa Kantor ;750000;
1.01.1.01.01.011.03.5.2.2.03.11 ;Belanja Dekorasi, Dokumentasi, Publikasi ;750000;
1.01.1.01.01.011.03.5.2.2.06 ;Belanja Cetak Dan Penggandaan ;19077500;
1.01.1.01.01.011.03.5.2.2.06.01 ;Belanja Cetak ;740000;
